videoid,auto,sub
Zd3IV3D3Rz8,True,False
Yf0Iq8sLzY4,True,False
rQn0gi6dYEU,True,False
M489eGreuSs,True,False
egYhbJ9JHMA,False,False
o3AuHWMKjo0,False,False
iEVIfoerXxw,False,False
hjb5KpjDwmE,False,False
lON_Cco-1VI,False,False
eTCvD2OC6es,False,False
d8CHDO0HSAQ,False,False
pnUH0QShdGg,True,False
b-CVGZHuYvg,True,False
ju_eCv47-Go,False,False
mOmRhhfVIqY,False,False
y96hG6XZVHE,False,False
1IxwCxkxOAw,False,False
IHv0H9M4XWM,False,False
HOkBohJhbPE,False,False
UWH5jzdh1kE,True,False
F067CSZ7JnQ,False,False
kL9WZfr-g7c,False,False
I6JMfYN74ac,True,False
l42cMpJbRKE,True,True
ML2Vyds9Pb8,True,True
6xYaFD3wuHc,True,False
wlDq5uCsvcA,True,False
8mn5rgnGBjs,False,False
kN0a_snzVSY,True,False
H4SEYeV-23U,True,False
VQzdI0yvIqs,True,False
rEfHRx0mjyk,True,False
rhzbdY_laAM,False,False
ym4cZVGLXS0,False,False
3hFZpOUhHio,False,False
WtwBbFmLLHM,False,False
YWWib1EUe4I,False,False
Yzd4MM30Sas,False,False
AsL5G4vLc7s,True,False
hDM9eMB3bWo,False,False
St7B8yq5KYM,True,False
CBwTDMuqu7c,False,False
ZyvVgTIFd14,False,False
QJaHuStLi3I,True,False
y9vwCojqoTU,False,False
aGN7KML_7Kw,True,True
H0K4j3qcGbE,False,True
iYUl_5qt_1s,True,True
FZOsVhE_FNQ,True,True
gPYELn-nZMo,True,False
baZ1cVxiNtg,False,False
6nW4-FLwGvg,True,True
o3Jcrus6h6I,False,False
xqK8tG90pUA,False,False
3qn9Eh7LFOI,True,False
RnUohUgK-4g,False,False
Ttl348CLPYE,True,False
jBDfgHjcAe4,False,False
kDmFMY7lG9M,True,False
n-KnyCWwgwU,False,False
jcZj1urK8AY,False,False
TnunelaU_zM,False,False
f694PFHVMFM,False,False
lUDDXOT7yvw,True,False
F4jSD4ydCvg,False,False
0kTNRA0VyA0,False,False
hT7F1aQUTGk,False,False
LH64lVMGT8Y,False,False
_FV23IMXmqM,False,False
pU43Lm_kKmg,False,True
JX86JeaGChk,False,True
0w0jalzAcuQ,True,True
hcvz8exiMlc,True,False
a3kFlS82uS4,False,False
WqEoHAWdXSE,False,False
KDNHL6CIjMQ,True,False
yl-MAZQYAw0,True,False
gP6GC7QPPig,True,False
IEQ4bB2hyQY,False,False
rRI5jStyXXI,False,False
719P6z2_Rkw,True,False
EJA5IAr4V2s,True,False
q02PQJanrsU,True,False
UK67BUi9KqA,True,False
rjvB3WVyWNk,False,False
pvsImT6E4yM,False,False
Tnay6Muukzw,False,False
j8dOoiWJgQk,False,False
LoXsBu9pvgE,False,False
rp-zuf5XlnU,False,False
dH8l382Adbk,False,False
gbz5a23u2EY,True,False
VZcW7ZHY4RU,False,False
Exl9TziWJTU,False,False
H2gsTj4esfw,False,False
XP558C7NSWM,False,False
zcN_p-M3aBM,False,True
zUpkkkW92jg,True,True
6pXk1t24LkI,True,True
hP8r0luSneE,False,True
0BMIZTS6ClE,True,False
x6yyhFttchI,False,False
zmE1IEwM2C4,False,False
k3UcSoa7oOk,False,False
fXpgKFSBxUQ,False,False
oCsHNgql560,False,False
yqcKyMG2aPg,True,False
IMRi_4zh0BY,False,False
jEpB3CG2sJo,False,False
x9J34IlBn_k,True,False
21KUSUCtpuU,False,False
gqKcYY8dQlA,False,False
yvrxGj30Tak,False,False
V0IdJNc49vo,True,False
PIvTaEVoUSA,False,False
De7taz8w43o,True,False
Bb7W8ZipN8M,False,False
5JZahF-5VYY,False,False
9wbMdm6xpJM,False,False
Y3fq-VIKH24,True,False
B-RsCFOTIQU,False,True
2XYwy7QoWEw,False,True
tJFhIXFikmg,True,True
cijX6cXygQ8,True,False
Ieg3VHzvIs0,False,False
u8w_Djzefdg,False,False
Ikvq8LdBqwc,False,False
LdkaTFLY4nI,True,False
aQpUdyz7ckU,False,False
rWgxO6zDswc,True,False
BuvecNxSX9w,False,False
dsKply0MG_8,True,False
5V--ZFTcDrY,True,False
TRqK-2XpiJk,True,False
GQgS2ruEJAs,False,False
XlONSIJl0Sc,False,False
D-A0BVYARgg,False,False
EmrFlewpxFM,False,False
WZRzzVg_TP0,False,False
xjzJ9xuhxE0,False,False
gyADyE20m9o,False,False
kQbBbIg-U5g,False,False
PfhKLuPiXFc,True,False
tM4k9b5GXuE,False,False
K3U85XAI1Qc,False,False
DgeKm7qe4TU,True,True
zhdIwPuZTgI,True,False
xK-1JZZTTMA,False,False
El3CjoBNreg,False,False
hEc2fWQIRvY,True,False
MoDzhrIcQgs,False,False
jdDolY707WQ,False,False
ID0n8JElLSY,False,False
Tm77cLNxAa0,True,False
RqQe0ewBrD0,False,False
ktU01QaZozM,False,False
hjoYidNrp44,False,False
tU-tUwWZ9NE,False,False
ksrE79uLBaY,True,False
fSwZjpKFpR0,True,False
ZdcaYqCaa3c,False,False
mrcyqVnwpWI,False,False
T-kd8Mc4HNs,False,False
C-IXIdBVTTA,False,False
5kyOTkFuyYw,True,False
j_YCHTbEJZU,True,True
a177xuTjiZM,True,False
sGV6-cJ3l0E,True,True
2VbDrFvEZyk,True,True
WCbmv9HPjMk,False,False
uyRMdIHNfEI,True,False
b_xNFwPhp6A,False,False
Ynd85xJ7PYU,True,False
P--p70DjbP8,False,False
jm0RowN5zK4,True,False
PvhBWQUmKaI,False,False
wbaEEQTCous,False,False
uO_K5r3ukXc,False,False
0i7VI87iUZI,False,False
EoGTGHUgxFo,True,False
sKm10UmBic4,True,False
0QMK4qtcja4,False,False
aRL2CvgNyX0,False,False
GqfyKuSTKXA,False,False
mEomHxNmKY4,False,False
JV6ZUdw_lXQ,False,False
z2Sx2VfClIQ,False,False
f2mX6QBdFNw,True,True
dZO4_V1IPMc,False,True
ICl3cER50r0,True,True
HnQ4Ifng_fg,False,False
abPGIsr54r0,True,False
Y11fUZ3TXUo,False,True
dGHvox4q-oI,False,False
X1D2IHoQDG8,False,False
WRF16fC-tiA,False,False
Tx7tHPK_TSQ,True,False
2D1cStWrw6U,False,False
XLjDcZojLLo,True,False
2havLqaj7ZY,False,False
co16pyBQHzo,True,False
69Pj3Ms-LsU,False,False
pCLUCEKZ9Sw,True,False
WjGpU8KdYxU,False,False
yE27NwtXjPY,False,False
pDlZu1myOO0,True,False
ql1ddCNdpJI,False,False
qc-wumO-6lw,False,False
R8Y7NWC5jgM,True,False
Ri4UZTYBHWU,False,False
jFu-Zwv7pG0,False,False
_3SkDst1s6I,True,False
NYMjW9d1QxY,False,False
G8KoxdTSLbM,True,False
DM8rxaiEc9s,False,False
xnPliTq2TwM,True,False
9X71JUBgwtw,True,False
KmiiJeUmpps,False,False
DlAYcdaVTm8,True,False
LsupXwI2XN0,True,False
FwjmIBVWU2c,True,False
hOD7WDix20k,True,True
1e6TKGu795s,False,True
ZJSuL2MzizY,True,True
JqKDFhCaWC8,True,True
F9GTCiw9rPg,True,True
kOYfie2TKSo,True,False
uk9POo6lDLU,True,False
P1_ty7esAnI,False,False
AQHT-0WGXKU,False,False
WBjwRFO_xbo,False,False
xzOl97VHMUs,True,False
Uz4zv1jHl6I,True,False
CgzKtqLpmLQ,True,False
5el4LPGPILc,True,False
AK9EGFafKdc,True,False
wFEmQ3H6-0A,True,False
FoHa37Lou3E,True,False
jUui-3fU_xg,True,False
DxPvI0XHneQ,False,False
zc8aFksogE0,False,False
-gthUHWhw-8,True,True
K8xdGrqTHlQ,True,True
ib-GYsUqUF4,True,True
ICAHkRH88wI,True,True
ujI2YmZ_5FQ,False,True
WuogPYAesyw,True,False
OxrorLTu2jo,True,False
3UOJ5tTZEZI,True,False
SAL4cGsPtpo,True,False
zdLG-dljYao,False,False
ZwhIrRMXkco,False,False
RG6wkJHIokw,False,False
2yzq96ZUi7A,True,False
zfeHACNRs20,False,False
CTAyrmJ6sXY,False,False
gOjX_u2gaXg,False,False
Jt4iwW0fpag,True,False
MkJz6vk_aRQ,False,False
prtm5P6Jkwk,False,False
_yl7E0Yn6mM,False,False
i3GMya_Xkg4,True,False
bDtUcGYmK_g,False,False
b0YVmv7mK4o,True,False
A-NlVNDaF2c,False,False
QC0d25nKeSI,True,False
Lnvt4jj9Ajg,False,False
KKxXrsK-EyU,False,False
vrg4dy7Tr68,False,False
DTNEpZWPYoc,True,False
0MSzt4-lQA4,False,False
ZOWafcg-Hsw,True,False
Blsm5g5u6qU,True,False
iShNq09A7jg,True,False
pKhGEBsRFYg,True,True
aAKvTklDGRs,False,False
7eA4x6czIf4,False,False
v975qehSxFI,False,False
3OX76KIz5kA,True,True
nCg3ufihKyU,False,False
3VTkBuxU4yk,True,False
SJQm30-9cxI,False,False
TDpOcp98b5k,False,False
UzpKW4FlxRc,True,False
-VlCKOLrkHI,False,False
vq5MkYs6xuE,False,False
dpmAY059TTY,False,False
4TzVOLOROkM,False,False
3Y_Eiyg4bfk,False,False
SXVjltC4ZGo,False,False
gqpr1IUBvDQ,False,False
QIytYUKAQ8g,False,False
uHp7iWnbGAw,False,False
wwXyKqOeDw4,True,False
SaNYX9o9TJ0,True,False
Nsp5mxDfNzo,False,False
qwlrUUyxg9c,False,False
JvoiwgJbmKE,True,False
_WaTShr7amo,True,False
NeBieymN1mM,True,False
aVGdjNFZbIA,False,False
vGFzDtzJzlc,True,False
ImGmLWbj4uw,False,False
9JFpfBagdNQ,False,False
kDhwlxlZMMU,True,True
CAJxF2zx_sI,True,True
9jyMPxF2rZg,False,False
IfQueb-dLCo,True,False
Jh_dyhW6fy4,True,False
2NdRNlVPZXE,False,False
8_kcqIclapY,True,False
9lz6AwpBHo0,False,False
JtqoeTyngAU,True,False
v3JFdfX3vlw,True,False
yDfXXA3EYv0,False,False
z3tSyZMdmGo,True,False
xvUIqDDHJeQ,True,False
LUYjglFvkfU,True,False
-A2nApn6XOU,True,False
NjTkqWB1wvw,True,False
b5fYocWAxi0,True,False
szaiIPewEZQ,False,False
-f3MI8VkCWw,True,False
DVQ8s4jiEBw,True,False
GobyPoE2T2c,True,False
CkE8-hF0iuc,False,False
SJt3D4SwijU,False,False
duPUrUuofI0,True,False
uKV-Ouycxq4,False,False
cyA5DIRpRUA,True,False
vc3q5CjR9X4,True,False
IFUT7LLglS4,False,False
vNE1DahWX4Y,True,False
OAioy1Nnla8,False,False
_WQdoOi5C1s,True,False
ocEIAnXgEWg,True,False
1TcOjZ_8JVc,False,False
rgSoLKz5nCM,False,False
4ULd02zencg,True,False
IbNzJFmtkZ0,False,False
obYvUuDKYrM,False,False
116OqkH0c9E,False,False
NVKf9DJTEA0,True,False
39YYG06ko9k,False,False
juSgQbbqoqo,True,True
vdOZtC14VWQ,False,False
tJwBZ1MMLXo,False,False
kI58XTHh9-k,True,False
3CZQkThvIQg,False,False
MRb8DXdSDGE,False,False
dq5sVK8HAZw,False,False
0pw6Cw0AL_M,True,False
3jOxlEMlzb4,False,True
VIruYszZHRk,False,True
00gMRZ32pw4,True,True
dGWkzBmSPN0,True,True
IJwmtlhXF9A,True,True
U5grDMCJ388,True,True
UvfA3BaYlTM,False,False
m3Clq7uulPg,False,False
wMiZGKALfnI,False,False
7ILjw7Ikp80,False,False
xz0CanK5E2A,False,False
_MITsV8Y7ek,False,False
3JvhYoQrAPY,True,False
tGLAqMJuZLQ,True,False
-NNmdKGtJjM,False,False
vLrxKaWaE50,False,False
NM2INypzfL0,False,False
3mQN02vEkkc,False,False
YTOdtU1Yv3w,False,False
_KA46Uhyx0s,False,False
CNYIAMaoYf8,True,False
l3Q-DrJ1fAI,True,False
jzTC4S2x_vc,False,False
3vJjTcW5q_w,True,False
3gj9TSdDkX8,True,False
cKiOfTGRp2c,True,True
3FyxsJzJpR0,True,True
yo8ZstgCrpw,True,False
kReynG2bGXs,False,False
LzoGe-eTCL4,False,False
uRu56jDJUR8,True,False
lP8hcIPdhxs,True,False
a4RztPT2w3c,True,False
p1up67qVdkk,False,False
RTLf1u1TG0I,False,False
pcd-VSWdpzA,False,False
0bzKSKbvgaI,False,False
f-HGbDGKoos,False,False
waPPVfvU19k,False,False
q4jl6MuVJkc,True,False
zFuj6oZp25g,False,False
7pgJFwOBqaQ,False,False
y0P7FjrGDI4,True,False
XabPdPvTgPE,True,False
25A8bGZ4jz8,True,False
rTaxF5IeWnM,False,False
SQQGfVl-NZc,False,False
tIcaDHPoo0U,False,False
Ey_ajsrRwmk,False,False
LYgUSDUk3do,False,True
8bx197oPZ3Y,True,True
pQ1g3ajat20,True,True
l1F5W6qkXYc,True,False
KtOK0oG1j2A,True,False
DQWeE_AbhTg,True,False
pOE8y4AjAUA,False,False
MigrO-SJMGs,False,False
I9TYSgx62lM,True,False
wYD90v2pImU,False,False
UWNxTY5sw8w,False,False
9PREUDE-UAU,False,False
k1zsvHusfPQ,True,False
g-J-yicA1VI,False,False
D3C3_gzX7Jo,True,False
owxHv4nU4yM,False,False
vCWhoIlP0o4,True,False
Iz_R31f9XeE,True,False
i_y1LPizOto,False,False
Q_a4Ygah0O0,False,False
26-KTpbtyWE,True,False
yyboAZFgOqw,False,False
YCI_kgs_3jE,False,False
0FaZHSX0jek,False,False
CwJDH1jbyZk,False,False
PHU3PMfahvs,False,False
ZmGv7xiJDrY,False,False
5K97-bxeHoQ,False,True
eRoCY_nkaPU,True,True
mwZYO_zOfH8,True,True
czl7CAH5mYg,True,True
s9J4Ifx00xQ,True,False
5mJ-pJrTnhY,True,False
MRV6yn4KS_U,True,False
zidTbdi-EZQ,False,False
7CLD2pRgOJM,True,False
mh7r6wpygGM,False,False
aoWZZueDGqg,False,False
XltSJV8GvT0,False,False
hVHImIres2Q,False,False
igLFp7rHvTk,False,False
qetuD1DoCQI,False,False
i5V70spe0xw,False,False
lwOCzxHYTR0,False,False
Dl8268CdbrI,False,False
igM_H5RlFsw,False,False
39Q5MnPkRDs,False,False
fUSZBVYZdKY,True,False
h0qdbsE3Jqo,False,False
K4G6n7zmJr4,False,False
7DGiUPLH74Y,False,False
n01ZW11rMk4,False,False
0nqRlGbCHz4,False,False
jV-6GnrBMMw,False,True
mwI59NpTxUI,True,True
-WJz0YCxyCE,True,True
ldZOM5t2G0I,False,False
z-tmD0CGXak,False,False
q422-aY1lzg,False,False
CX8NWDueYJ8,True,False
QbkEzo_tvy8,False,False
zbu3pwA9t2Y,False,False
bt7g4VoVBoE,False,False
hbdLigR5_H8,False,False
8P6uHSJeClo,True,False
EDpOBsiVBFw,False,False
P0fOuBWoMlw,True,False
Vf4727aMS7c,False,False
Mx98PlCxRAI,False,False
V4C5546xuK4,False,False
Lfka7f6kCiM,False,False
ytzjDclWmwU,True,False
fy-KLUp1bE4,False,False
NXCuR2UXstA,False,False
K2DkA4bQzJM,True,False
v8Tu79LyobU,False,False
tSuEVLJ2-ao,True,True
MHA8BBv871s,True,False
11iwqeWlWBw,False,True
SBBRwBXlacs,True,True
-0CeIKG6IKI,True,True
YQE6bWlB2bM,True,True
MUps47dwwpA,False,False
5VFPSRqTkxI,False,False
bplWCe_0zNM,False,False
aNPujH22e7M,False,False
0ixqsRuP3vE,False,False
fHIMyvXpTgY,False,False
qHS6rDJmFkI,False,False
1YZiTrfT8Vs,False,False
ePOHwmzANek,False,False
i4mZuPZuFxo,False,False
opCeI6675I0,True,False
hc8Zut9DDXk,True,False
ZN11VSvSiYw,False,False
QZotVjMolXA,False,False
5pyx_PSzcAE,False,False
jsxsl7ttjms,False,False
PlyZ7qY2UX0,False,False
BSDT5Otw_rM,False,False
d3DPFDDBcts,True,False
8Ib479GVpDQ,False,False
k6h9-UjBGgo,True,True
OFmiHhwrU-4,False,False
_3G7PFq8tAs,False,False
nEw7a18Cob0,False,False
9ALRfgb4CAE,False,False
QA6YD_zvpvM,True,False
XKSBT7lUPpM,False,False
rs3fOjJAeZE,False,False
hKRHTM1WYTw,False,False
QbEJMzic37w,True,False
GcI3rsDJln8,True,False
-DXoPzCZ7Lk,False,False
igLhXtP2Sm0,False,False
PRaHYAErdzI,False,False
s11gRpmyEEI,False,False
a5s-GRe8Qw0,False,False
HrYo1bX-n24,False,False
mkKU6GmwVK4,True,False
CVNnq4yEy38,True,False
7jYdiggQfIk,False,False
Lu1HGr-X8ro,False,False
xVnA0KVJfls,False,False
lWtlyk8QVi4,False,True
ZphxchF4TiA,False,True
k-YWa_IATBA,True,True
qpdeIKzIZj8,True,True
E5MelfWJC6U,True,False
luVcW0nMzyk,True,False
ceTiMHTOtCE,True,False
Kvzjo2FtFbI,True,True
YiuqYGf-9yQ,False,False
0qx2rfI9U68,False,False
Wn-D7O5adS8,True,False
6OMBekgoe4Q,False,False
LnIK_UCtbqk,False,False
Lim75OKJxOU,False,False
MIn5v2Qs_3A,False,False
64do3sYx43E,False,False
5OzqJFZ-FVk,False,False
opsn-ELL6nc,False,False
nvVdS9QaqJE,False,False
sTN-42NlSsE,False,False
ObJJqWOd3Hg,True,False
P-bSPYrVkDg,False,False
n3urvboc2fQ,False,False
9oLicls-zds,False,False
R4n2h3zw9zo,False,False
khSxZFzfSd4,False,False
2rv2nxxBXMw,False,False
qRLD-3XQYu8,True,True
BIPad7cRqOQ,True,True
IrG5Vin5uTE,True,True
-6_80zlLUXM,True,False
_yToQRzY7F8,True,True
xUOYFwkeZ90,False,False
zHxrGRNDGGs,True,False
0aMVuqJ8vHY,False,False
v2G9LLq8UF0,True,False
wuWI-4MOTUM,False,False
hy45spqhr3M,False,False
eFfgbKT6QYU,True,False
LUVioUuG1KE,True,False
ofqQRmIFSWE,False,False
RxSiBoE_TDw,False,False
r2DhBbE0Y80,False,False
fvV05quWMv0,False,False
CzWYRPH24Bw,True,False
VyfSmRjhUaY,True,False
Ddz8a_V1kEg,False,False
xK2ZD2F5sPc,True,False
W__pMXmxWTY,True,False
PFrOmdLJ_u4,False,False
29S5MzUJsBQ,False,False
z2ixK57VlWk,False,True
x7dgUdsWIx4,True,True
mKMNtfyX36A,False,True
SzdLMh8dS6M,True,False
x-ldkNRkOGM,True,False
7xvwB2keXmI,True,False
F3li1NxJF1A,False,False
XgL7MXGSS90,False,False
49FKPD1qXog,False,False
1UZOaC1NXMc,True,False
lhGrVE118Vc,True,False
1sZ0IURzSPQ,False,False
2bRZbsk_wuA,True,False
Rmml7uU7jBo,False,False
AZiTqpTF7ww,True,False
I1cUAX_Qckg,False,False
gq4av949-3Y,False,False
uUAvXYW5bmI,True,False
yCTueHwSXXo,False,False
5CPg_h0jii8,False,False
vqORJHyNWJc,False,False
KfWvWVusWrA,True,False
xsHRRHW6sGw,True,False
ruUaGPZooZQ,True,False
pHZUJsDiR7E,True,False
zVzvr1w63OE,True,False
uSLTXDCqjnI,False,False
DPrzkWmFGI0,True,False
WHh5FLFeM0U,True,False
sTfjPcn_NZ8,False,False
JRo8Nl9aGZc,True,False
39hGhqHB34A,True,False
ezmaQeHpZCc,True,True
NrVvu7cM8_o,True,True
tanmuXOU-Pg,True,True
vr_tOVLDfQI,False,True
9-m6F_KuB_Y,True,False
qEYJJuDRq2Y,True,False
yD7_G9XndLw,True,True
eiwAZ0n5uzA,True,True
aybUui_j9n0,False,False
Pr04tF6x9hc,True,False
l10rrNOTxYc,False,False
i2J03MwXeSk,True,False
bxP6TfKfs7U,True,False
j_2tc4qjUzU,False,False
gjxgYpMTCsg,False,False
Vmh6h6Nm4uc,True,False
lKuxPzcJ6jM,False,False
3kZHNdNvtLk,True,False
GlghccMFqYw,False,False
8kXfUe7QmEA,True,False
6nAYv9gbmvE,True,False
qBWsBVsWw38,True,False
A87CnQG4mIY,False,False
XjYflNcUeok,True,False
PAiRPsulYDo,False,False
L2tWFn3E4wo,True,True
YIS_ByvV8-I,True,True
sDXX0JpxFsQ,True,False
AmEDKFaAxnY,True,False
YNou-sH7Rq0,True,False
yYCZNfHGkO0,False,True
WuDUeMwYols,True,False
cv21MH6IQhs,True,False
f3arzQd63HU,True,False
NE-raf9UGFg,True,False
P5SzgTJ7IfE,True,False
KA-aYSyeBB0,True,False
rzwUnK5vOTs,True,False
F_SDrD3E5Ug,True,False
USLUdyxdoF8,False,False
YXh9RQCvxmg,True,False
mdzxXd0KNh8,True,False
ECvXvHmCRx8,True,False
TZcz8RhE5wA,True,False
gsUml6PcTyM,True,False
E9QWjae2jFA,True,False
ZRCCLZeHoqg,True,False
gsU1wQfVf80,False,False
mIa0mtKaR6k,True,False
gLhNK80gmfQ,False,False
3o8-N2e8Vyk,True,False
KEXDutz4gZc,False,False
9zUN3CRVGSQ,True,False
bHrHkugT8vM,False,False
nj22f5zexvA,True,False
EU6dDtWs72o,True,False
xk1ZZJpCCQg,True,False
tY1kwDNq8yQ,True,False
j4jZx4Zwkzo,True,False
LFdqi2ReX-s,True,False
wqKXiTZ4ggo,True,False
AFXvmG0GVsc,True,False
ikhpMFdC17E,True,False
CWqXIsy2BHY,True,False
qQIsdod0LWo,False,False
4kNmDqjW3ks,True,False
ms_7FAVMdXA,True,False
hIGahDDt8tw,False,False
pyTczufZ7s8,True,False
YwCIMk7Jsmg,True,False
wxCLbZM_me8,False,False
otmIUa4WFRc,True,False
LqVythdYlaQ,False,False
0yW7w8F2TVA,False,False
R2DU85qLfJQ,False,False
c5xoAtE3q0I,False,False
Dj31SHJZbg0,False,False
ZWVAcgoneP8,False,False
OrwTjgm5kjg,True,False
dA4xmVqDqH0,True,False
kuot7-LUbSk,False,False
eNmGe8Ea4CU,True,False
Tr-9qa83mG4,True,False
hW1fbHl6lPg,False,False
5lmL1Ewsu-I,False,False
kSDY1siE3gc,True,False
wOqJzJri8B0,True,False
NXo3hfie26g,True,False
3T5CFGvulXs,False,False
vfA0u9EEKnw,False,False
LgxMuuAmQB4,False,False
MsDt_FYG-Mw,False,False
VzsdDg8Bd48,True,False
_BZEePiVH_I,True,False
AGmPxkqXZMI,False,True
JufcwHBAg-A,True,False
cKlj6NWOcE8,True,False
KDMfSa2ugvY,True,False
wndLMINms2k,True,False
ghgsWKggvXY,True,False
L5wN35CDXYM,False,False
BADqr_J4p8c,True,False
6L6EkSaJ5nE,True,False
A7qGc4F7eTU,True,False
HAlGNk7KS1Q,True,False
KCdgKRapmDM,True,False
YBOaOVagYjQ,True,False
aiRb5Xx8UOo,False,False
rTzLl11Qmh8,True,False
oqioymTG8GQ,True,False
KzjjeJ2VniQ,True,False
tHQgRkKSQPU,True,False
EZj5GKXgHSc,True,False
9545dI79qF0,True,False
Eh-DUlwaFQg,True,False
KBNSw06thCc,True,False
Q1zehHPi4Mw,False,False
9B2P-DHnHEY,True,False
5uXpDRMRYBc,True,False
8viL5NbjW0U,True,False
OD-qdYbpUQk,True,False
rtzd5ePUhq8,True,True
_QDUT8rQQg8,False,False
TLQrjSHpq0k,False,False
GMEUytAb_NU,False,False
k9Xaa0cHzp4,False,False
zb_sDhBFoSA,False,False
yLcYOMF7eH0,False,False
b1Aq4MKmUCU,False,False
uXj46TM8d6Y,False,False
knTmLtz08k8,False,False
I0n2lIT4xzU,False,False
FTxCpB5qv9o,False,False
gJWzcQ4HOlQ,False,False
X0buvHQmecU,False,False
99aUgnG2Gro,False,False
F5bu7wnz_0k,True,False
ZvsL8atpsbY,False,False
oXmAwRsCpWo,False,False
cG_i1I1V8q0,False,False
5rozj6lkh7I,False,False
0tfQnQM3tXs,True,False
MhtwEX3v2pM,True,False
8fj_8V3iie8,False,True
RpL7PdLYfOU,False,True
EKy6T8zIJz4,True,True
sbxVLch6K8w,True,True
I8Nso_Jydik,True,False
rTe3hpcAjsY,False,False
G-Kc0l9ajiM,True,False
Y16NoBwoCKw,False,False
EJb_BqEPl6o,False,False
fAq7kE7DRgs,False,False
WCa1oaKd6l0,False,False
DS6SW1FrGk4,False,False
8SPrNy7g9y0,False,False
xuAY_ZRIlCA,False,False
svdwyTjl1U0,False,False
VZ1WtRia5X4,False,False
vd0Sfhgk7yA,False,False
ouGnboKKdZk,True,False
IdFD5GdyDqQ,False,False
pKIysUvA3IU,False,False
g40ROEmWw9E,False,False
xZ1qZZH46TA,False,False
5ZoQXacbUbc,False,False
LPscKR1_X2g,False,False
dYY6ay-Tr24,False,False
tiARo-Mql6U,False,False
bcNIZLL8de0,False,False
kIRkblHs-Ds,False,False
0yLRCFchz2M,True,True
lRL7kTcPifk,False,True
TL-J63i3bJE,True,True
i0HVbdjqu4Q,True,True
-c8E2bOV-v8,True,True
pOOr7-nR3cI,True,False
sQmo63d_eTk,False,False
Rfvw2J9IfmY,False,False
c09dJ-_eQMw,False,False
y0TOKqF2K3s,False,False
dofac71fyq0,True,False
n4QvGnUmOxE,False,False
AJjQhlG8s0Y,False,False
eIToAFawLvo,False,False
_EYxEEjjHEU,False,False
gCHDpDvPvQU,False,False
Ujy7NR7QKvY,False,False
s-P_GDHgWI4,False,False
D0zEhthUk1I,False,False
lM55fOTGx9I,False,False
TOvpZcBGM_E,False,False
7dDtHa0fo-0,False,False
5crG_CYXQaM,False,False
nxlEKYNcu_c,True,False
M64ydsW-8fI,False,False
6rIsKr5RPPY,False,False
N_pk_MRoDEo,True,False
SUGUWbXICys,True,True
y9S_0ztA5Jo,True,True
GUDhsSr3wJM,True,False
sEibuTJHE8s,True,True
xffjG9-6eRo,True,True
k3CKYG_J7wI,True,True
T74dNwHijPM,True,False
DG9hq9Z2ycw,False,False
ZfPv4czm780,True,True
siqVoXIGsE0,False,False
WTRvcNQdsss,False,False
923b94vOT80,False,False
dEVjGnUyj7g,False,False
7g-03Z2Lemk,False,False
hGCuA0EbmBE,True,False
RGVwaJbNwes,True,False
m2cfoGo977Q,True,False
2RNHYkNcOco,False,False
mt_8doJ6M4k,False,False
emb15e3m0aE,False,False
knSFrpgF0f0,False,False
k6UX6-U1ic4,True,False
7ppKeSun1vY,False,False
S19FyyhdSOY,False,False
RxRboR8Ke90,True,False
dJz7mmNAUCo,False,False
hu5_fXxrWxU,False,False
uQONHwmgfRU,False,False
z4r_IG6o2rA,False,False
VqLmoG9_5Zk,True,True
EPKZACysCNU,True,False
NWXow9wwbWw,False,True
5h32pJTS7aQ,False,True
502pG0_UXeE,False,True
weUUbrZ7MVg,True,True
3_2H1ScNy9o,True,False
08Qm8nqPP88,False,False
j4NDSHh9yrI,False,False
nPAdgr7pTas,False,False
0fi-yN8pAJ4,True,False
84X_b7AUtUI,False,False
i-vBFeZlb28,False,False
3OuyzXrzgps,False,False
NgvUF3Y9s10,True,False
VFcROyGCv88,False,False
kGTt9zlRfa8,False,False
l52qn_-ClYs,False,False
vOEl6a37d1U,False,False
0PxGsoW4CAg,False,False
-1DXJJG5wk4,True,False
6_TUWvJfxeQ,False,False
-cHCIMB5KYY,False,False
R8c9hE37tb0,False,False
zfQhSdCAXZc,False,False
2O4Q53Os40Q,False,False
idD9yy00FUA,False,False
GeyJYgA1A64,True,False
_OJwvMHROGQ,True,True
_q_yQhS-q40,True,True
FU7C4wmIqo8,True,True
8paHL_0k5vg,True,True
Kvtd5tKONpw,True,True
zvEcb6b5CHU,True,False
mcz_bE1u18A,False,False
lKl0Yq5-4Vo,False,False
V_t3wq_ynJo,True,True
srtrA7-0Pfc,True,False
9NFrzn8aXxI,False,False
xMGZjel8q9U,False,False
I6tITrLImNM,False,False
b2qN1v3dEOI,False,False
BZJQX5jMVBQ,False,False
8H1pdX4O03A,True,False
ZIun4_IzOXg,False,False
0aBKTmsej28,False,False
C_5Ix_bHa2g,False,False
qg1yO0S09mQ,True,False
mEczj5HfGSQ,False,False
4P4OYlGPLeQ,False,False
TSPgjoRetQA,False,False
_UaZljg7SlE,False,False
cojfxQcQl9s,False,False
tRNRAQyyMUU,False,False
FSjuduPLvbQ,False,False
BI0vkbxovaY,False,False
zp1vguGqVU0,True,False
aswqXyYBdCk,True,True
MwafviQeC0s,False,True
